name,state_code,type,category,in_state_total,minority_enroll
George Fox University,OR,Private,Hispanic,47270,0.06946645536185948
George Fox University,OR,Private,Non-Resident Foreign,47270,0.042789223454833596
George Fox University,OR,Private,Two Or More Races,47270,0.04543053354463814
George Mason University,VA,Public,Asian,23922,0.14827003468825048
George Mason University,VA,Public,Black,23922,0.09348038779685137
George Mason University,VA,Public,Hispanic,23922,0.10139642444187494
George Mason University,VA,Public,Non-Resident Foreign,23922,0.06332829316018856
George Mason University,VA,Public,Two Or More Races,23922,0.03584452548252246
Georgetown College,KY,Private,Asian,48430,0.008716323296354992
Georgetown College,KY,Private,Black,48430,0.0832012678288431
Georgetown College,KY,Private,Hispanic,48430,0.030110935023771792
Georgetown College,KY,Private,Non-Resident Foreign,48430,0.014263074484944533
Georgetown College,KY,Private,Two Or More Races,48430,0.02694136291600634
Georgia College and State University,GA,Public,Asian,20362,0.01461901949202599
Georgia College and State University,GA,Public,Black,20362,0.07471943295924395
Georgia College and State University,GA,Public,Hispanic,20362,0.048582398109864144
Georgia College and State University,GA,Public,Non-Resident Foreign,20362,0.01594802126402835
Georgia College and State University,GA,Public,Two Or More Races,20362,0.0228883638511518
Georgia Gwinnett College,GA,Public,Asian,18994,0.08810491318803103
Georgia Gwinnett College,GA,Public,Black,18994,0.3119689693387514
Georgia Gwinnett College,GA,Public,Hispanic,18994,0.1495197635759143
Georgia Gwinnett College,GA,Public,Non-Resident Foreign,18994,0.01699298115995567
Georgia Gwinnett College,GA,Public,Two Or More Races,18994,0.03832656076837828
Georgia Institute of Technology,GA,Public,Asian,24308,0.15504781686788696
Georgia Institute of Technology,GA,Public,Black,24308,0.05616859232333723
Georgia Institute of Technology,GA,Public,Hispanic,24308,0.05582240685447228
Georgia Institute of Technology,GA,Public,Non-Resident Foreign,24308,0.21424553204379246
Georgia Institute of Technology,GA,Public,Two Or More Races,24308,0.029555584404344627
Georgia Southern University,GA,Public,Asian,17492,0.013647219379051518
Georgia Southern University,GA,Public,Black,17492,0.25583662328800505
Georgia Southern University,GA,Public,Hispanic,17492,0.06019398547545937
Georgia Southern University,GA,Public,Non-Resident Foreign,17492,0.017400204708290685
Georgia Southern University,GA,Public,Two Or More Races,17492,0.018667446507774042
Georgia Southwestern State University,GA,Public,Asian,14456,0.014628657164291074
Georgia Southwestern State University,GA,Public,Black,14456,0.26894223555888974
Georgia Southwestern State University,GA,Public,Hispanic,14456,0.03825956489122281
Georgia Southwestern State University,GA,Public,Non-Resident Foreign,14456,0.023630907726931733
Georgia Southwestern State University,GA,Public,Two Or More Races,14456,0.014628657164291074
Georgia State University,GA,Public,Asian,22236,0.10400540606954171
Georgia State University,GA,Public,Black,22236,0.36475611254453866
Georgia State University,GA,Public,Hispanic,22236,0.08142892247204817
Georgia State University,GA,Public,Non-Resident Foreign,22236,0.04625875414670107
Georgia State University,GA,Public,Two Or More Races,22236,0.04100626612605971
Gettysburg College,PA,Private,Asian,67490,0.018389865140988965
Gettysburg College,PA,Private,Black,67490,0.03555373927257867
Gettysburg College,PA,Private,Hispanic,67490,0.04617899468737229
Gettysburg College,PA,Private,Non-Resident Foreign,67490,0.03759705762157744
Gettysburg College,PA,Private,Two Or More Races,67490,0.028606456885982835
Golden Gate University,CA,Private,Asian,15840,0.1705053282915091
Golden Gate University,CA,Private,Black,15840,0.06565830182193194
Golden Gate University,CA,Private,Hispanic,15840,0.09625300790649707
Golden Gate University,CA,Private,Non-Resident Foreign,15840,0.13716053626675834
Golden Gate University,CA,Private,Two Or More Races,15840,0.018219319353729804
Goldey-Beacom College,DE,Private,Asian,30700,0.027335984095427434
Goldey-Beacom College,DE,Private,Black,30700,0.10685884691848907
Goldey-Beacom College,DE,Private,Hispanic,30700,0.013916500994035786
Goldey-Beacom College,DE,Private,Non-Resident Foreign,30700,0.635685884691849
Goldey-Beacom College,DE,Private,Two Or More Races,30700,0.012922465208747515
Gonzaga University,WA,Private,Asian,55154,0.039309031556039174
Gonzaga University,WA,Private,Black,55154,0.0161860718171926
Gonzaga University,WA,Private,Hispanic,55154,0.07630576713819369
Gonzaga University,WA,Private,Non-Resident Foreign,55154,0.05998367791077258
Gonzaga University,WA,Private,Two Or More Races,55154,0.04175734494015234
Goucher College,MD,Private,Asian,58806,0.025943396226415096
Goucher College,MD,Private,Black,58806,0.10283018867924529
Goucher College,MD,Private,Hispanic,58806,0.06462264150943396
Goucher College,MD,Private,Non-Resident Foreign,58806,0.01179245283018868
Goucher College,MD,Private,Two Or More Races,58806,0.029245283018867925
Governors State University,IL,Public,Asian,22542,0.02025623268698061
Governors State University,IL,Public,Black,22542,0.3846952908587258
Governors State University,IL,Public,Hispanic,22542,0.08448753462603878
Governors State University,IL,Public,Non-Resident Foreign,22542,0.020429362880886426
Governors State University,IL,Public,Two Or More Races,22542,0.017486149584487534
Grambling State University,LA,Public,Asian,14627,0.002220248667850799
Grambling State University,LA,Public,Black,14627,0.9076376554174067
Grambling State University,LA,Public,Hispanic,14627,0.009103019538188277
Grambling State University,LA,Public,Non-Resident Foreign,14627,0.03596802841918295
Grambling State University,LA,Public,Two Or More Races,14627,0.012433392539964476
Grand Valley State University,MI,Public,Asian,21174,0.018968677771578863
Grand Valley State University,MI,Public,Black,21174,0.051406710767514144
Grand Valley State University,MI,Public,Hispanic,21174,0.04343667809038017
Grand Valley State University,MI,Public,Non-Resident Foreign,21174,0.015979915517653622
Grand Valley State University,MI,Public,Two Or More Races,21174,0.029648521558938393
Grand View University,IA,Private,Asian,36786,0.028585271317829456
Grand View University,IA,Private,Black,36786,0.07945736434108527
Grand View University,IA,Private,Hispanic,36786,0.03682170542635659
Grand View University,IA,Private,Non-Resident Foreign,36786,0.01937984496124031
Grand View University,IA,Private,Two Or More Races,36786,0.030523255813953487
Grinnell College,IA,Private,Asian,65202,0.07381776239907728
Grinnell College,IA,Private,Black,65202,0.05767012687427912
Grinnell College,IA,Private,Hispanic,65202,0.07727797001153403
Grinnell College,IA,Private,Non-Resident Foreign,65202,0.1314878892733564
Grinnell College,IA,Private,Two Or More Races,65202,0.04267589388696655
Guilford College,NC,Private,Asian,49450,0.028544688816097334
Guilford College,NC,Private,Black,49450,0.22414599906410856
Guilford College,NC,Private,Hispanic,49450,0.05334581188582124
Guilford College,NC,Private,Non-Resident Foreign,49450,0.016378100140383715
Guilford College,NC,Private,Two Or More Races,49450,0.03275620028076743
Gustavus Adolphus College,MN,Private,Asian,55310,0.03947903947903948
Gustavus Adolphus College,MN,Private,Black,55310,0.018722018722018723
Gustavus Adolphus College,MN,Private,Hispanic,55310,0.03296703296703297
Gustavus Adolphus College,MN,Private,Non-Resident Foreign,55310,0.026455026455026454
Gustavus Adolphus College,MN,Private,Two Or More Races,55310,0.035002035002035005
Gwynedd Mercy University,PA,Private,Asian,47970,0.04107360715738105
Gwynedd Mercy University,PA,Private,Black,47970,0.23749491663277755
Gwynedd Mercy University,PA,Private,Hispanic,47970,0.04392029280195201
Gwynedd Mercy University,PA,Private,Non-Resident Foreign,47970,0.0016266775111834079
Gwynedd Mercy University,PA,Private,Two Or More Races,47970,0
Hamline University,MN,Private,Asian,51656,0.040277466994853434
Hamline University,MN,Private,Black,51656,0.04251510405012307
Hamline University,MN,Private,Hispanic,51656,0.040277466994853434
Hamline University,MN,Private,Non-Resident Foreign,51656,0.01767733273663012
Hamline University,MN,Private,Two Or More Races,51656,0.029313045424032222
Hampden-Sydney College,VA,Private,Asian,59304,0.01809954751131222
Hampden-Sydney College,VA,Private,Black,59304,0.07692307692307693
Hampden-Sydney College,VA,Private,Hispanic,59304,0.02081447963800905
Hampden-Sydney College,VA,Private,Non-Resident Foreign,59304,9.049773755656109e-4
Hampden-Sydney College,VA,Private,Two Or More Races,59304,0.05429864253393665
Hampshire College,MA,Private,Asian,65274,0.02252906976744186
Hampshire College,MA,Private,Black,65274,0.038517441860465115
Hampshire College,MA,Private,Hispanic,65274,0.09665697674418605
Hampshire College,MA,Private,Non-Resident Foreign,65274,0.0501453488372093
Hampshire College,MA,Private,Two Or More Races,65274,0.05813953488372093
Hampton University,VA,Private,Asian,38480,0.016162076030047802
Hampton University,VA,Private,Black,38480,0.8925563396312315
Hampton University,VA,Private,Hispanic,38480,0.011381743683132255
Hampton University,VA,Private,Non-Resident Foreign,38480,0.013885727293421352
Hampton University,VA,Private,Two Or More Races,38480,2.2763487366264513e-4
Hanover College,IN,Private,Asian,49250,0.013973799126637555
Hanover College,IN,Private,Black,49250,0.048034934497816595
Hanover College,IN,Private,Hispanic,49250,0.022707423580786028
Hanover College,IN,Private,Non-Resident Foreign,49250,0.05502183406113537
Hanover College,IN,Private,Two Or More Races,49250,0.01834061135371179
Hardin-Simmons University,TX,Private,Asian,37070,0.012955854126679463
Hardin-Simmons University,TX,Private,Black,37070,0.0710172744721689
Hardin-Simmons University,TX,Private,Hispanic,37070,0.14155470249520152
Hardin-Simmons University,TX,Private,Non-Resident Foreign,37070,0.022552783109404992
Hardin-Simmons University,TX,Private,Two Or More Races,37070,0.02495201535508637
Harding University,AR,Private,Asian,27179,0.01419376134675689
Harding University,AR,Private,Black,27179,0.05000825218682951
Harding University,AR,Private,Hispanic,27179,0.026076910381251033
Harding University,AR,Private,Non-Resident Foreign,27179,0.05578478296748638
Harding University,AR,Private,Two Or More Races,27179,0.014358805083347087
Harris-Stowe State University,MO,Public,Asian,14590,0.0015625
Harris-Stowe State University,MO,Public,Black,14590,0.8265625
Harris-Stowe State University,MO,Public,Hispanic,14590,0.0171875
Harris-Stowe State University,MO,Public,Non-Resident Foreign,14590,0.00703125
Harris-Stowe State University,MO,Public,Two Or More Races,14590,0.02421875
Hartwick College,NY,Private,Asian,57970,0.02012987012987013
Hartwick College,NY,Private,Black,57970,0.07792207792207792
Hartwick College,NY,Private,Hispanic,57970,0.06948051948051948
Hartwick College,NY,Private,Non-Resident Foreign,57970,0.03441558441558441
Hartwick College,NY,Private,Two Or More Races,57970,0
Hastings College,NE,Private,Asian,39750,0.013201320132013201
Hastings College,NE,Private,Black,39750,0.03382838283828383
Hastings College,NE,Private,Hispanic,39750,0.05528052805280528
Hastings College,NE,Private,Non-Resident Foreign,39750,0.018151815181518153
Hastings College,NE,Private,Two Or More Races,39750,0.027227722772277228
Haverford College,PA,Private,Asian,70994,0.08375209380234507
Haverford College,PA,Private,Black,70994,0.05778894472361809
Haverford College,PA,Private,Hispanic,70994,0.08542713567839195
Haverford College,PA,Private,Non-Resident Foreign,70994,0.06030150753768844
Haverford College,PA,Private,Two Or More Races,70994,0.05862646566164154
Hawaii Pacific University,HI,Private,Asian,40780,0.15805731937532178
Hawaii Pacific University,HI,Private,Black,40780,0.0592071391796808
Hawaii Pacific University,HI,Private,Hispanic,40780,0.1311137806761627
Hawaii Pacific University,HI,Private,Non-Resident Foreign,40780,0.14192551913506093
Hawaii Pacific University,HI,Private,Two Or More Races,40780,0.16938390252273897
Heidelberg University,OH,Private,Asian,41400,0.01788617886178862
Heidelberg University,OH,Private,Black,41400,0.056910569105691054
Heidelberg University,OH,Private,Hispanic,41400,0.026829268292682926
Heidelberg University,OH,Private,Non-Resident Foreign,41400,0.0024390243902439024
Heidelberg University,OH,Private,Two Or More Races,41400,0.030894308943089432
Henderson State University,AR,Public,Asian,15940,0.006341328921974083
Henderson State University,AR,Public,Black,15940,0.23325062034739455
Henderson State University,AR,Public,Hispanic,15940,0.04052936311000827
Henderson State University,AR,Public,Non-Resident Foreign,15940,0.010476978218913703
Henderson State University,AR,Public,Two Or More Races,15940,0.04190791287565481
Hendrix College,AR,Private,Asian,58074,0.05670103092783505
Hendrix College,AR,Private,Black,58074,0.04786450662739323
Hendrix College,AR,Private,Hispanic,58074,0.04786450662739323
Hendrix College,AR,Private,Non-Resident Foreign,58074,0.055964653902798235
Hendrix College,AR,Private,Two Or More Races,58074,0.0066273932253313695
High Point University,NC,Private,Asian,49248,0.01386678790634235
High Point University,NC,Private,Black,49248,0.0559218004091839
High Point University,NC,Private,Hispanic,49248,0.039327119799954534
High Point University,NC,Private,Non-Resident Foreign,49248,0.014776085473971357
High Point University,NC,Private,Two Or More Races,49248,0.03796317344851102
Hilbert College,NY,Private,Asian,31750,0.001976284584980237
Hilbert College,NY,Private,Black,31750,0.08498023715415019
Hilbert College,NY,Private,Hispanic,31750,0.023715415019762844
Hilbert College,NY,Private,Non-Resident Foreign,31750,0.008893280632411068
Hilbert College,NY,Private,Two Or More Races,31750,0.041501976284584984
